event_time,date,market,rate,sentiment,demand,supply_tightness,price_signal,breadth,regime,confidence,p_up,p_flat,p_down,expected_change,sell_percent,hold_percent,action,source_message_index
2026-07-28 11:06:02,2026-07-28,Nasik,580,11.920292202211755,50.0,50.0,50.0,0.0,PANIC,0.445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4785714285714286,0.5214285714285714,PARTIAL_SELL,7
2026-07-29 10:53:12,2026-07-29,Nasik,580,7.707573837650308,1.7986209962091522,50.0,50.0,0.0,CAPITULATION,0.5025,0.0,1.0,0.0,0.0,0.3821428571428571,0.6178571428571429,PARTIAL_SELL,91
2026-07-30 10:55:48,2026-07-30,Nasik,550,8.119430885401066,88.07970779778825,50.0,0.0,4.166666666666666,PANIC,0.52,0.0,0.5,0.5,-15.0,0.45714285714285713,0.5428571428571429,PARTIAL_SELL,159
2026-07-31 11:25:15,2026-07-31,Nasik,540,4.565117078444366,73.1058578630005,50.0,0.0,0.0,PANIC,0.5241666666666668,0.0,0.33333333333333337,0.6666666666666666,-13.333333333333334,0.45357142857142857,0.5464285714285715,PARTIAL_SELL,238
2026-08-01 11:13:08,2026-08-01,Nasik,520,4.859778426245896,95.25741268224333,50.0,0.0,0.0,PANIC,0.5283333333333333,0.0,0.25,0.75,-15.0,0.45,0.55,PARTIAL_SELL,312
2026-08-02 11:00:41,2026-08-02,Nasik,520,5.315113639806377,50.0,50.0,14.0,16.666666666666664,PANIC,0.4825000000000001,0.0,0.4,0.6,-12.0,0.44642857142857145,0.5535714285714286,PARTIAL_SELL,382
2026-08-03 10:50:19,2026-08-03,Nasik,500,22.419598805957175,50.0,50.0,0.0,20.0,PANIC,0.4883333333333333,0.0,0.33333333333333337,0.6666666666666666,-13.333333333333334,0.44285714285714284,0.5571428571428572,PARTIAL_SELL,453
2026-08-04 10:58:02,2026-08-04,Nasik,510,14.457775046587727,50.0,50.0,63.0,8.0,PANIC,0.4925,0.14285714285714285,0.2857142857142858,0.5714285714285714,-10.0,0.4392857142857143,0.5607142857142857,PARTIAL_SELL,525
2026-08-05 11:06:04,2026-08-05,Nasik,520,22.146612553425815,50.0,50.0,75.0,36.0,PANIC,0.49666666666666676,0.25,0.25,0.5,-7.5,0.4357142857142857,0.5642857142857143,PARTIAL_SELL,596
2026-08-06 10:56:49,2026-08-06,Nasik,520,61.278081140124996,50.0,50.0,74.0,50.0,NORMAL,0.4725,0.2222222222222222,0.33333333333333337,0.4444444444444444,-6.666666666666667,0.5,0.5,PARTIAL_SELL,666
2026-08-07 11:21:14,2026-08-07,Nasik,520,63.02602229177513,50.0,50.0,62.0,38.46153846153847,NORMAL,0.4766666666666666,0.2,0.4,0.4,-6.0,0.5,0.5,PARTIAL_SELL,741
2026-08-08 10:47:50,2026-08-08,Nasik,525,21.579821570626745,50.0,50.0,68.5,15.384615384615385,PANIC,0.5108333333333334,0.18181818181818182,0.4545454545454545,0.36363636363636365,-5.0,0.425,0.575,PARTIAL_SELL,805
2026-08-09 11:10:16,2026-08-09,Nasik,520,5.652884171147505,50.0,50.0,37.5,0.0,PANIC,0.515,0.16666666666666666,0.5,0.3333333333333333,-5.0,0.42142857142857143,0.5785714285714285,PARTIAL_SELL,876
2026-08-10 11:05:10,2026-08-10,Nasik,520,7.652218783264708,50.0,50.0,50.0,0.0,PANIC,0.5191666666666667,0.15384615384615385,0.5384615384615384,0.3076923076923077,-4.615384615384615,0.41785714285714287,0.5821428571428571,PARTIAL_SELL,942
2026-08-11 11:11:53,2026-08-11,Nasik,520,6.496916912866411,50.0,50.0,44.0,26.923076923076923,PANIC,0.5233333333333333,0.14285714285714285,0.5714285714285715,0.2857142857142857,-4.285714285714286,0.4142857142857143,0.5857142857142856,PARTIAL_SELL,1013
2026-08-12 11:02:56,2026-08-12,Nasik,510,3.4445195666211177,26.894142136999513,50.0,13.0,0.0,CONFLICTED,0.5558333333333333,0.13333333333333333,0.5333333333333334,0.3333333333333333,-4.666666666666667,0.5,0.5,PARTIAL_SELL,1080
2026-08-13 11:17:21,2026-08-13,Nasik,500,3.775703235156591,50.0,88.07970779778825,1.0,15.384615384615385,PANIC,0.5816666666666667,0.125,0.5,0.375,-5.0,0.40714285714285714,0.5928571428571429,PARTIAL_SELL,1150
2026-08-14 10:46:30,2026-08-14,Nasik,500,10.95605153876545,50.0,88.07970779778825,26.0,11.538461538461538,PANIC,0.5858333333333334,0.11764705882352941,0.5294117647058822,0.35294117647058826,-4.705882352941177,0.4035714285714286,0.5964285714285714,PARTIAL_SELL,1217
2026-08-16 10:44:37,2026-08-16,Nasik,510,48.24633365032592,50.0,50.0,75.0,50.0,NORMAL,0.51,0.16666666666666666,0.5,0.3333333333333333,-3.888888888888889,0.5,0.5,PARTIAL_SELL,1351
2026-08-17 11:04:25,2026-08-17,Nasik,510,52.27116332606391,50.0,73.1058578630005,62.0,15.384615384615385,CONFLICTED,0.5725,0.15789473684210525,0.5263157894736842,0.3157894736842105,-3.6842105263157894,0.5,0.5,PARTIAL_SELL,1421
2026-08-18 11:19:16,2026-08-18,Nasik,480,17.929565810934697,50.0,50.0,0.0,7.6923076923076925,PANIC,0.5483333333333333,0.15,0.5,0.35,-5.0,0.4,0.6,PARTIAL_SELL,1491
2026-08-19 10:41:53,2026-08-19,Nasik,450,8.147033678346475,50.0,50.0,0.0,3.8461538461538463,PANIC,0.5525000000000001,0.14285714285714285,0.4761904761904763,0.38095238095238093,-6.190476190476191,0.4,0.6,PARTIAL_SELL,1553
2026-08-20 10:50:15,2026-08-20,Nasik,450,18.242552380635637,50.0,50.0,0.0,3.8461538461538463,PANIC,0.5566666666666666,0.13636363636363635,0.5,0.36363636363636365,-5.909090909090909,0.4,0.6,PARTIAL_SELL,1623
2026-08-21 10:39:26,2026-08-21,Nasik,500,41.0079590737446,88.07970779778825,50.0,100.0,11.538461538461538,CONFLICTED,0.5891666666666666,0.17391304347826086,0.4782608695652174,0.34782608695652173,-3.4782608695652173,0.5,0.5,PARTIAL_SELL,1690
2026-08-22 10:40:41,2026-08-22,Nasik,510,20.860852732604496,50.0,50.0,100.0,11.538461538461538,PANIC,0.565,0.20833333333333334,0.4583333333333333,0.3333333333333333,-2.9166666666666665,0.4,0.6,PARTIAL_SELL,1757
2026-08-23 11:15:29,2026-08-23,Nasik,480,45.09776643245394,50.0,50.0,11.0,7.6923076923076925,NORMAL,0.5391666666666667,0.2,0.44000000000000006,0.36,-4.0,0.5,0.5,PARTIAL_SELL,1822
2026-08-24 11:12:15,2026-08-24,Nasik,500,85.86256349229191,73.1058578630005,50.0,100.0,53.84615384615385,EUPHORIA,0.6233333333333334,0.23076923076923078,0.423076923076923,0.34615384615384615,-3.076923076923077,0.7,0.30000000000000004,SELL,1896
2026-08-25 11:09:03,2026-08-25,Nasik,500,84.4319040230231,50.0,50.0,38.0,84.61538461538461,EUPHORIA,0.5733333333333334,0.2222222222222222,0.4444444444444445,0.3333333333333333,-2.962962962962963,0.7,0.30000000000000004,SELL,1973
2026-07-28 11:06:02,2026-07-28,Navapur,640,11.920292202211755,50.0,50.0,50.0,0.0,PANIC,0.445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4785714285714286,0.5214285714285714,PARTIAL_SELL,7
2026-07-29 10:53:12,2026-07-29,Navapur,610,7.707573837650308,1.7986209962091522,50.0,0.0,0.0,CONFLICTED,0.49416666666666664,0.0,0.0,1.0,-30.0,0.5,0.5,PARTIAL_SELL,91
2026-07-30 10:55:48,2026-07-30,Navapur,575,8.119430885401066,88.07970779778825,50.0,0.0,4.166666666666666,PANIC,0.52,0.0,0.0,1.0,-32.5,0.45714285714285713,0.5428571428571429,PARTIAL_SELL,159
2026-07-31 11:25:15,2026-07-31,Navapur,545,4.565117078444366,73.1058578630005,50.0,0.0,0.0,PANIC,0.5241666666666668,0.0,0.0,1.0,-31.666666666666668,0.45357142857142857,0.5464285714285715,PARTIAL_SELL,238
2026-08-01 11:13:08,2026-08-01,Navapur,525,4.859778426245896,95.25741268224333,50.0,0.0,0.0,PANIC,0.5283333333333333,0.0,0.0,1.0,-28.75,0.45,0.55,PARTIAL_SELL,312
2026-08-02 11:00:41,2026-08-02,Navapur,515,5.315113639806377,50.0,50.0,0.0,16.666666666666664,PANIC,0.4825000000000001,0.0,0.0,1.0,-25.0,0.44642857142857145,0.5535714285714286,PARTIAL_SELL,382
2026-08-03 10:50:19,2026-08-03,Navapur,515,22.419598805957175,50.0,50.0,14.0,20.0,PANIC,0.4883333333333333,0.0,0.16666666666666663,0.8333333333333334,-20.833333333333332,0.44285714285714284,0.5571428571428572,PARTIAL_SELL,453
2026-08-04 10:58:02,2026-08-04,Navapur,510,14.457775046587727,50.0,50.0,19.5,8.0,PANIC,0.4925,0.0,0.2857142857142857,0.7142857142857143,-18.571428571428573,0.4392857142857143,0.5607142857142857,PARTIAL_SELL,525
2026-08-05 11:06:04,2026-08-05,Navapur,510,22.146612553425815,50.0,50.0,44.0,36.0,PANIC,0.49666666666666676,0.0,0.375,0.625,-16.25,0.4357142857142857,0.5642857142857143,PARTIAL_SELL,596
2026-08-06 10:56:49,2026-08-06,Navapur,520,61.278081140124996,50.0,50.0,81.0,50.0,NORMAL,0.4725,0.1111111111111111,0.33333333333333326,0.5555555555555556,-13.333333333333334,0.5,0.5,PARTIAL_SELL,666
2026-08-07 11:21:14,2026-08-07,Navapur,520,63.02602229177513,50.0,50.0,62.0,38.46153846153847,NORMAL,0.4766666666666666,0.1,0.4,0.5,-12.0,0.5,0.5,PARTIAL_SELL,741
2026-08-08 10:47:50,2026-08-08,Navapur,520,21.579821570626745,50.0,50.0,62.0,15.384615384615385,PANIC,0.5108333333333334,0.09090909090909091,0.45454545454545453,0.45454545454545453,-10.909090909090908,0.425,0.575,PARTIAL_SELL,805
2026-08-09 11:10:16,2026-08-09,Navapur,515,5.652884171147505,50.0,50.0,31.5,0.0,PANIC,0.515,0.08333333333333333,0.49999999999999994,0.4166666666666667,-10.416666666666666,0.42142857142857143,0.5785714285714285,PARTIAL_SELL,876
2026-08-10 11:05:10,2026-08-10,Navapur,510,7.652218783264708,50.0,50.0,25.5,0.0,PANIC,0.5191666666666667,0.07692307692307693,0.5384615384615385,0.38461538461538464,-10.0,0.41785714285714287,0.5821428571428571,PARTIAL_SELL,942
2026-08-11 11:11:53,2026-08-11,Navapur,525,6.496916912866411,50.0,50.0,93.5,26.923076923076923,PANIC,0.5233333333333333,0.14285714285714285,0.5,0.35714285714285715,-8.214285714285714,0.4142857142857143,0.5857142857142856,PARTIAL_SELL,1013
2026-08-12 11:02:56,2026-08-12,Navapur,505,3.4445195666211177,26.894142136999513,50.0,0.0,0.0,CONFLICTED,0.5558333333333333,0.13333333333333333,0.4666666666666667,0.4,-9.0,0.5,0.5,PARTIAL_SELL,1080
2026-08-13 11:17:21,2026-08-13,Navapur,505,3.775703235156591,50.0,88.07970779778825,44.0,15.384615384615385,PANIC,0.5816666666666667,0.125,0.5,0.375,-8.4375,0.40714285714285714,0.5928571428571429,PARTIAL_SELL,1150
2026-08-14 10:46:30,2026-08-14,Navapur,500,10.95605153876545,50.0,88.07970779778825,7.5,11.538461538461538,PANIC,0.5858333333333334,0.11764705882352941,0.5294117647058822,0.35294117647058826,-8.235294117647058,0.4035714285714286,0.5964285714285714,PARTIAL_SELL,1217
2026-08-16 10:44:37,2026-08-16,Navapur,500,48.24633365032592,50.0,50.0,44.0,50.0,NORMAL,0.51,0.1111111111111111,0.5555555555555556,0.3333333333333333,-7.777777777777778,0.5,0.5,PARTIAL_SELL,1351
2026-08-17 11:04:25,2026-08-17,Navapur,500,52.27116332606391,50.0,73.1058578630005,44.0,15.384615384615385,CONFLICTED,0.5725,0.10526315789473684,0.5789473684210527,0.3157894736842105,-7.368421052631579,0.5,0.5,PARTIAL_SELL,1421
2026-08-18 11:19:16,2026-08-18,Navapur,500,17.929565810934697,50.0,50.0,50.0,7.6923076923076925,PANIC,0.5483333333333333,0.1,0.6000000000000001,0.3,-7.0,0.4,0.6,PARTIAL_SELL,1491
2026-08-19 10:41:53,2026-08-19,Navapur,500,8.147033678346475,50.0,50.0,50.0,3.8461538461538463,PANIC,0.5525000000000001,0.09523809523809523,0.6190476190476191,0.2857142857142857,-6.666666666666667,0.4,0.6,PARTIAL_SELL,1553
2026-08-20 10:50:15,2026-08-20,Navapur,500,18.242552380635637,50.0,50.0,50.0,3.8461538461538463,PANIC,0.5566666666666666,0.09090909090909091,0.6363636363636364,0.2727272727272727,-6.363636363636363,0.4,0.6,PARTIAL_SELL,1623
2026-08-21 10:39:26,2026-08-21,Navapur,500,41.0079590737446,88.07970779778825,50.0,50.0,11.538461538461538,CONFLICTED,0.5891666666666666,0.08695652173913043,0.6521739130434783,0.2608695652173913,-6.086956521739131,0.5,0.5,PARTIAL_SELL,1690
2026-08-22 10:40:41,2026-08-22,Navapur,500,20.860852732604496,50.0,50.0,50.0,11.538461538461538,PANIC,0.565,0.08333333333333333,0.6666666666666666,0.25,-5.833333333333333,0.4,0.6,PARTIAL_SELL,1757
2026-08-23 11:15:29,2026-08-23,Navapur,515,45.09776643245394,50.0,50.0,100.0,7.6923076923076925,NORMAL,0.5391666666666667,0.12,0.64,0.24,-5.0,0.5,0.5,PARTIAL_SELL,1822
2026-08-24 11:12:15,2026-08-24,Navapur,515,85.86256349229191,73.1058578630005,50.0,68.0,53.84615384615385,EUPHORIA,0.6233333333333334,0.11538461538461539,0.6538461538461537,0.23076923076923078,-4.8076923076923075,0.7,0.30000000000000004,SELL,1896
2026-08-25 11:09:03,2026-08-25,Navapur,530,84.4319040230231,50.0,50.0,100.0,84.61538461538461,EUPHORIA,0.5733333333333334,0.14814814814814814,0.6296296296296297,0.2222222222222222,-4.074074074074074,0.7,0.30000000000000004,SELL,1973
2026-07-28 11:06:02,2026-07-28,Pune,580,11.920292202211755,50.0,50.0,50.0,0.0,PANIC,0.445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4785714285714286,0.5214285714285714,PARTIAL_SELL,7
2026-07-29 10:53:12,2026-07-29,Pune,550,7.707573837650308,1.7986209962091522,50.0,0.0,0.0,CONFLICTED,0.49416666666666664,0.0,0.0,1.0,-30.0,0.5,0.5,PARTIAL_SELL,91
2026-07-30 10:55:48,2026-07-30,Pune,540,8.119430885401066,88.07970779778825,50.0,25.0,4.166666666666666,PANIC,0.52,0.0,0.0,1.0,-20.0,0.45714285714285713,0.5428571428571429,PARTIAL_SELL,159
2026-07-31 11:25:15,2026-07-31,Pune,520,4.565117078444366,73.1058578630005,50.0,0.0,0.0,PANIC,0.5241666666666668,0.0,0.0,1.0,-20.0,0.45357142857142857,0.5464285714285715,PARTIAL_SELL,238
2026-08-01 11:13:08,2026-08-01,Pune,500,4.859778426245896,95.25741268224333,50.0,0.0,0.0,PANIC,0.5283333333333333,0.0,0.0,1.0,-20.0,0.45,0.55,PARTIAL_SELL,312
2026-08-02 11:00:41,2026-08-02,Pune,500,5.315113639806377,50.0,50.0,2.0,16.666666666666664,PANIC,0.4825000000000001,0.0,0.19999999999999996,0.8,-16.0,0.44642857142857145,0.5535714285714286,PARTIAL_SELL,382
2026-08-03 10:50:19,2026-08-03,Pune,500,22.419598805957175,50.0,50.0,26.0,20.0,PANIC,0.4883333333333333,0.0,0.33333333333333337,0.6666666666666666,-13.333333333333334,0.44285714285714284,0.5571428571428572,PARTIAL_SELL,453
2026-08-04 10:58:02,2026-08-04,Pune,495,14.457775046587727,50.0,50.0,31.5,8.0,PANIC,0.4925,0.0,0.4285714285714286,0.5714285714285714,-12.142857142857142,0.4392857142857143,0.5607142857142857,PARTIAL_SELL,525
2026-08-05 11:06:04,2026-08-05,Pune,500,22.146612553425815,50.0,50.0,62.5,36.0,PANIC,0.49666666666666676,0.0,0.5,0.5,-10.0,0.4357142857142857,0.5642857142857143,PARTIAL_SELL,596
2026-08-06 10:56:49,2026-08-06,Pune,500,61.278081140124996,50.0,50.0,50.0,50.0,NORMAL,0.4725,0.0,0.5555555555555556,0.4444444444444444,-8.88888888888889,0.5,0.5,PARTIAL_SELL,666
2026-08-07 11:21:14,2026-08-07,Pune,505,63.02602229177513,50.0,50.0,74.5,38.46153846153847,NORMAL,0.4766666666666666,0.0,0.6,0.4,-7.5,0.5,0.5,PARTIAL_SELL,741
2026-08-08 10:47:50,2026-08-08,Pune,510,21.579821570626745,50.0,50.0,74.5,15.384615384615385,PANIC,0.5108333333333334,0.0,0.6363636363636364,0.36363636363636365,-6.363636363636363,0.425,0.575,PARTIAL_SELL,805
2026-08-09 11:10:16,2026-08-09,Pune,510,5.652884171147505,50.0,50.0,62.0,0.0,PANIC,0.515,0.0,0.6666666666666667,0.3333333333333333,-5.833333333333333,0.42142857142857143,0.5785714285714285,PARTIAL_SELL,876
2026-08-10 11:05:10,2026-08-10,Pune,510,7.652218783264708,50.0,50.0,56.0,0.0,PANIC,0.5191666666666667,0.0,0.6923076923076923,0.3076923076923077,-5.384615384615385,0.41785714285714287,0.5821428571428571,PARTIAL_SELL,942
2026-08-11 11:11:53,2026-08-11,Pune,510,6.496916912866411,50.0,50.0,50.0,26.923076923076923,PANIC,0.5233333333333333,0.0,0.7142857142857143,0.2857142857142857,-5.0,0.4142857142857143,0.5857142857142856,PARTIAL_SELL,1013
2026-08-12 11:02:56,2026-08-12,Pune,490,3.4445195666211177,26.894142136999513,50.0,0.0,0.0,CONFLICTED,0.5558333333333333,0.0,0.6666666666666667,0.3333333333333333,-6.0,0.5,0.5,PARTIAL_SELL,1080
2026-08-13 11:17:21,2026-08-13,Pune,490,3.775703235156591,50.0,88.07970779778825,26.0,15.384615384615385,PANIC,0.5816666666666667,0.0,0.6875,0.3125,-5.625,0.40714285714285714,0.5928571428571429,PARTIAL_SELL,1150
2026-08-14 10:46:30,2026-08-14,Pune,490,10.95605153876545,50.0,88.07970779778825,26.0,11.538461538461538,PANIC,0.5858333333333334,0.0,0.7058823529411764,0.29411764705882354,-5.294117647058823,0.4035714285714286,0.5964285714285714,PARTIAL_SELL,1217
2026-08-16 10:44:37,2026-08-16,Pune,490,48.24633365032592,50.0,50.0,50.0,50.0,NORMAL,0.51,0.0,0.7222222222222222,0.2777777777777778,-5.0,0.5,0.5,PARTIAL_SELL,1351
2026-08-17 11:04:25,2026-08-17,Pune,475,52.27116332606391,50.0,73.1058578630005,0.0,15.384615384615385,CONFLICTED,0.5725,0.0,0.6842105263157895,0.3157894736842105,-5.526315789473684,0.5,0.5,PARTIAL_SELL,1421
2026-08-18 11:19:16,2026-08-18,Pune,475,17.929565810934697,50.0,50.0,32.0,7.6923076923076925,PANIC,0.5483333333333333,0.0,0.7,0.3,-5.25,0.4,0.6,PARTIAL_SELL,1491
2026-08-19 10:41:53,2026-08-19,Pune,470,8.147033678346475,50.0,50.0,13.5,3.8461538461538463,PANIC,0.5525000000000001,0.0,0.7142857142857143,0.2857142857142857,-5.238095238095238,0.4,0.6,PARTIAL_SELL,1553
2026-08-20 10:50:15,2026-08-20,Pune,465,18.242552380635637,50.0,50.0,25.5,3.8461538461538463,PANIC,0.5566666666666666,0.0,0.7272727272727273,0.2727272727272727,-5.2272727272727275,0.4,0.6,PARTIAL_SELL,1623
2026-08-21 10:39:26,2026-08-21,Pune,465,41.0079590737446,88.07970779778825,50.0,38.0,11.538461538461538,CONFLICTED,0.5891666666666666,0.0,0.7391304347826086,0.2608695652173913,-5.0,0.5,0.5,PARTIAL_SELL,1690
2026-08-22 10:40:41,2026-08-22,Pune,460,20.860852732604496,50.0,50.0,25.5,11.538461538461538,PANIC,0.565,0.0,0.75,0.25,-5.0,0.4,0.6,PARTIAL_SELL,1757
2026-08-23 11:15:29,2026-08-23,Pune,460,45.09776643245394,50.0,50.0,44.0,7.6923076923076925,NORMAL,0.5391666666666667,0.0,0.76,0.24,-4.8,0.5,0.5,PARTIAL_SELL,1822
2026-08-24 11:12:15,2026-08-24,Pune,460,85.86256349229191,73.1058578630005,50.0,44.0,53.84615384615385,EUPHORIA,0.6233333333333334,0.0,0.7692307692307692,0.23076923076923078,-4.615384615384615,0.7,0.30000000000000004,SELL,1896
2026-08-25 11:09:03,2026-08-25,Pune,470,84.4319040230231,50.0,50.0,87.0,84.61538461538461,EUPHORIA,0.5733333333333334,0.037037037037037035,0.7407407407407408,0.2222222222222222,-4.074074074074074,0.7,0.30000000000000004,SELL,1973
2026-07-28 11:06:02,2026-07-28,Raipur,600,11.920292202211755,50.0,50.0,50.0,0.0,PANIC,0.445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4785714285714286,0.5214285714285714,PARTIAL_SELL,7
2026-07-29 10:53:12,2026-07-29,Raipur,565,7.707573837650308,1.7986209962091522,50.0,0.0,0.0,CONFLICTED,0.49416666666666664,0.0,0.0,1.0,-35.0,0.5,0.5,PARTIAL_SELL,91
2026-07-30 10:55:48,2026-07-30,Raipur,540,8.119430885401066,88.07970779778825,50.0,0.0,4.166666666666666,PANIC,0.52,0.0,0.0,1.0,-30.0,0.45714285714285713,0.5428571428571429,PARTIAL_SELL,159
2026-07-31 11:25:15,2026-07-31,Raipur,515,4.565117078444366,73.1058578630005,50.0,0.0,0.0,PANIC,0.5241666666666668,0.0,0.0,1.0,-28.333333333333332,0.45357142857142857,0.5464285714285715,PARTIAL_SELL,238
2026-08-01 11:13:08,2026-08-01,Raipur,475,4.859778426245896,95.25741268224333,50.0,0.0,0.0,PANIC,0.5283333333333333,0.0,0.0,1.0,-31.25,0.45,0.55,PARTIAL_SELL,312
2026-08-02 11:00:41,2026-08-02,Raipur,470,5.315113639806377,50.0,50.0,0.0,16.666666666666664,PANIC,0.4825000000000001,0.0,0.19999999999999996,0.8,-26.0,0.44642857142857145,0.5535714285714286,PARTIAL_SELL,382
2026-08-03 10:50:19,2026-08-03,Raipur,475,22.419598805957175,50.0,50.0,14.5,20.0,PANIC,0.4883333333333333,0.0,0.33333333333333337,0.6666666666666666,-20.833333333333332,0.44285714285714284,0.5571428571428572,PARTIAL_SELL,453
2026-08-04 10:58:02,2026-08-04,Raipur,475,14.457775046587727,50.0,50.0,50.0,8.0,PANIC,0.4925,0.0,0.4285714285714286,0.5714285714285714,-17.857142857142858,0.4392857142857143,0.5607142857142857,PARTIAL_SELL,525
2026-08-05 11:06:04,2026-08-05,Raipur,470,22.146612553425815,50.0,50.0,37.5,36.0,PANIC,0.49666666666666676,0.0,0.5,0.5,-16.25,0.4357142857142857,0.5642857142857143,PARTIAL_SELL,596
2026-08-06 10:56:49,2026-08-06,Raipur Td,470,61.278081140124996,50.0,50.0,50.0,50.0,NORMAL,0.4183333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,PARTIAL_SELL,666
2026-08-07 11:21:14,2026-08-07,Raipur Td,470,63.02602229177513,50.0,50.0,50.0,38.46153846153847,NORMAL,0.4391666666666667,0.0,1.0,0.0,0.0,0.5,0.5,PARTIAL_SELL,741
2026-08-08 10:47:50,2026-08-08,Raipur Td,460,21.579821570626745,50.0,50.0,25.0,15.384615384615385,PANIC,0.47333333333333333,0.0,0.5,0.5,-5.0,0.45714285714285713,0.5428571428571429,PARTIAL_SELL,805
2026-08-09 11:10:16,2026-08-09,Raipur Td,460,5.652884171147505,50.0,50.0,38.0,0.0,PANIC,0.47750000000000004,0.0,0.6666666666666667,0.3333333333333333,-3.3333333333333335,0.45357142857142857,0.5464285714285715,PARTIAL_SELL,876
2026-08-10 11:05:10,2026-08-10,Raipur Td,430,7.652218783264708,50.0,50.0,0.0,0.0,PANIC,0.48166666666666663,0.0,0.5,0.5,-10.0,0.45,0.55,PARTIAL_SELL,942
2026-08-11 11:11:53,2026-08-11,Raipur Td,440,6.496916912866411,50.0,50.0,51.0,26.923076923076923,PANIC,0.48583333333333334,0.2,0.4,0.4,-6.0,0.44642857142857145,0.5535714285714286,PARTIAL_SELL,1013
2026-08-12 11:02:56,2026-08-12,Raipur Td,430,3.4445195666211177,26.894142136999513,50.0,0.0,0.0,CONFLICTED,0.5183333333333333,0.16666666666666666,0.33333333333333337,0.5,-6.666666666666667,0.5,0.5,PARTIAL_SELL,1080
2026-08-13 11:17:21,2026-08-13,Raipur Td,430,3.775703235156591,50.0,88.07970779778825,50.0,15.384615384615385,PANIC,0.5441666666666666,0.14285714285714285,0.42857142857142866,0.42857142857142855,-5.714285714285714,0.4392857142857143,0.5607142857142857,PARTIAL_SELL,1150
2026-08-14 10:46:30,2026-08-14,Raipur Td,430,10.95605153876545,50.0,88.07970779778825,38.0,11.538461538461538,PANIC,0.5483333333333333,0.125,0.5,0.375,-5.0,0.4357142857142857,0.5642857142857143,PARTIAL_SELL,1217
2026-08-16 10:44:37,2026-08-16,Raipur Td,450,48.24633365032592,50.0,50.0,100.0,50.0,NORMAL,0.4725,0.2222222222222222,0.4444444444444445,0.3333333333333333,-2.2222222222222223,0.5,0.5,PARTIAL_SELL,1351
